ComID,GeogName,Year,DataGroup1,DataGroup2,All Cancers,Head and Neck,Lip,Tongue,"Mouth, Other",Pharynx and Tonsil,Paranasal Sinuses,Larynx,Gastro - Intestinal,Esophagus,Stomach,Small Bowel,Colon and Rectum,Liver and Biliary Tract,Pancreas,Peritoneum and GI Unspecified,Respiratory,"Lung,Trachea and Bronchus","Mediastinum, Pleura",Breast,Skin and Melanoma,Melanoma of Skin,Other Skin,Gynecological,Cervix,Body of Uterus,Ovary,Other Female Genital,Genito - Urinary,Testis,Penis and Male Genital Unspecified,Bladder,"Kidney, Ureter and Other Urinary",Lymphomas,Non-Hodgkins Lymphoma,Hodgkins Lymphoma,Hematologic,Multiple Myeloma,Leukemia,Miscellaneous Proliferative,Other,Eye and Lacrimal Gland,Brain,"Meninges, Spinal Cord and other CNS",Thyroid,Other Endocrine,Bone and Connective Tissue,Other and Ill Defined Sites,Unknown Primary,Prostate
cnt1205,Annapolis County,2002-2006,Female,35-64,358.315915198567,5.97193191997611,,,,,,,29.8596595998806,,,,,,,,23.8877276799044,,,191.101821439236,11.9438638399522,,,23.8877276799044,,,,,11.9438638399522,,,,,17.9157957599283,,,17.9157957599283,,,,23.8877276799044,,,,,,,,,
cnt1206,Lunenburg County,2002-2006,Female,35-64,353.869653767821,0,,,,,,,38.1873727087576,,,,,,,,12.7291242362525,,,137.474541751527,17.8207739307536,,,45.8248472505092,,,,,17.8207739307536,,,,,12.7291242362525,,,12.7291242362525,,,,58.5539714867617,,,,,,,,,
cnt1207,Kings County,2002-2006,Female,35-64,359.907930529399,4.18497593638837,,,,,,,33.4798074911069,,,,,,,,39.7572713956895,,,125.549278091651,37.6647834274953,,,54.4046871730488,,,,,20.9248796819418,,,,,16.7399037455535,,,4.18497593638837,,,,23.017367650136,,,,,,,,,
cnt1208,Hants County,2002-2006,Female,35-64,345.635618043351,5.85823081429408,,,,,,,32.2202694786175,,,,,,,,29.2911540714704,,,137.668424135911,17.5746924428822,,,43.9367311072056,,,,,5.85823081429408,,,,,26.3620386643234,,,8.78734622144112,,,,38.0785002929115,,,,,,,,,
cnt1209,Halifax County,2002-2006,Female,35-64,332.262387187394,3.55188169004989,,,,,,,37.4562069132534,,,,,,,,26.8005618431037,,,136.585995899191,24.2173751594311,,,43.2683769515168,,,,,10.3327467346906,,,,,13.2388317538223,,,5.48927170280437,,,,31.3211385395308,,,,,,,,,
cnt1210,Colchester County,2002-2006,Female,35-64,314.528207688467,4.99251123315027,,,,,,,29.9550673989016,,,,,,,,24.9625561657514,,,129.805292061907,19.9700449326011,,,47.4288567149276,,,,,7.48876684972541,,,,,14.9775336994508,,,7.48876684972541,,,,27.4588117823265,,,,,,,,,
cnt1211,Cumberland County,2002-2006,Female,35-64,397.845006216328,12.4326564442603,,,,,,,45.5864069622876,,,,,,,,29.0095317032739,,,132.615002072109,20.7210940737671,,,62.1632822213013,,,,,8.28843762950684,,,,,41.4421881475342,,,8.28843762950684,,,,37.2979693327808,,,,,,,,,
cnt1212,Pictou County,2002-2006,Female,35-64,352.891751855482,11.2029127573169,,,,,,,28.0072818932923,,,,,,,,22.4058255146338,,,126.032768519815,28.0072818932923,,,44.8116510292676,,,,,8.40218456798768,,,,,14.0036409466461,,,25.206553703963,,,,44.8116510292676,,,,,,,,,
cnt1213,Guysborough County,2002-2006,Female,35-64,219.178082191781,0,,,,,,,0,,,,,,,,13.6986301369863,,,95.8904109589041,0,,,41.0958904109589,,,,,0,,,,,27.3972602739726,,,13.6986301369863,,,,27.3972602739726,,,,,,,,,
cnt1214,Antigonish County,2002-2006,Female,35-64,382.905982905983,0,,,,,,,27.3504273504273,,,,,,,,27.3504273504273,,,184.615384615385,13.6752136752137,,,41.025641025641,,,,,6.83760683760684,,,,,27.3504273504273,,,6.83760683760684,,,,47.8632478632479,,,,,,,,,
cnt1215,Inverness County,2002-2006,Female,35-64,409.94623655914,13.4408602150538,,,,,,,53.7634408602151,,,,,,,,33.6021505376344,,,174.731182795699,26.8817204301075,,,67.2043010752688,,,,,13.4408602150538,,,,,6.72043010752688,,,0,,,,20.1612903225806,,,,,,,,,
cnt1216,Richmond County,2002-2006,Female,35-64,322.364002686367,13.4318334452653,,,,,,,13.4318334452653,,,,,,,,13.4318334452653,,,201.477501678979,26.8636668905306,,,13.4318334452653,,,,,0,,,,,26.8636668905306,,,13.4318334452653,,,,0,,,,,,,,,
cnt1217,Cape Breton County,2002-2006,Female,35-64,372.770545391983,3.44095888054138,,,,,,,44.7324654470379,,,,,,,,41.2915065664965,,,139.932327808683,10.3228766416241,,,64.2312324367724,,,,,14.9108218156793,,,,,12.6168492286517,,,9.17589034811034,,,,32.1156162183862,,,,,,,,,
cnt1218,Victoria County,2002-2006,Female,35-64,238.500851788756,17.0357751277683,,,,,,,34.0715502555366,,,,,,,,17.0357751277683,,,85.1788756388416,17.0357751277683,,,34.0715502555366,,,,,17.0357751277683,,,,,17.0357751277683,,,0,,,,0,,,,,,,,,
dha1,South Shore Health,2002-2006,Female,35-64,365.031629161049,8.29617339002385,,,,,,,37.3327802551073,,,,,,,,16.5923467800477,,,145.183034325417,16.5923467800477,,,43.5549102976252,,,,,16.5923467800477,,,,,12.4442600850358,,,14.5183034325417,,,,53.925127035155,,,,,,,,,
dha2,South West Health,2002-2006,Female,35-64,346.688810462944,10.3799045048786,,,,,,,51.8995225243928,,,,,,,,58.1274652273199,,,97.5711023458584,24.9117708117085,,,45.6715798214656,,,,,8.30392360390284,,,,,20.7598090097571,,,6.22794270292713,,,,22.8357899107328,,,,,,,,,
dha3,Annapolis Valley Health,2002-2006,Female,35-64,359.494847757031,4.64864027272023,,,,,,,32.5404819090416,,,,,,,,35.6395754241884,,,142.558301696754,30.9909351514682,,,46.4864027272023,,,,,18.5945610908809,,,,,17.0450143333075,,,7.74773378786705,,,,23.2432013636011,,,,,,,,,
dha4,Colchester East Hants Health Authority,2002-2006,Female,35-64,341.865202373572,5.31396687627314,,,,,,,33.6551235497299,,,,,,,,26.5698343813657,,,141.705783367284,23.0271897971836,,,53.1396687627314,,,,,5.31396687627314,,,,,15.9419006288194,,,8.85661146045523,,,,28.3411566734567,,,,,,,,,
dha5,Cumberland Health Authority,2002-2006,Female,35-64,401.989225031082,12.4326564442603,,,,,,,45.5864069622876,,,,,,,,33.1537505180274,,,132.615002072109,20.7210940737671,,,62.1632822213013,,,,,8.28843762950684,,,,,41.4421881475342,,,8.28843762950684,,,,37.2979693327808,,,,,,,,,
dha6,Pictou County Health Authority,2002-2006,Female,35-64,352.891751855482,11.2029127573169,,,,,,,28.0072818932923,,,,,,,,22.4058255146338,,,126.032768519815,28.0072818932923,,,44.8116510292676,,,,,8.40218456798768,,,,,14.0036409466461,,,25.206553703963,,,,44.8116510292676,,,,,,,,,
dha7,Guysborough Antigonish Strait Health Authority,2002-2006,Female,35-64,335.227272727273,2.84090909090909,,,,,,,17.0454545454545,,,,,,,,25.5681818181818,,,164.772727272727,14.2045454545455,,,39.7727272727273,,,,,8.52272727272727,,,,,22.7272727272727,,,11.3636363636364,,,,28.4090909090909,,,,,,,,,
dha8,Cape Breton District Health Authority,2002-2006,Female,35-64,375.067326053959,5.87572834549283,,,,,,,47.0058267639426,,,,,,,,39.1715223032855,,,142.976056406992,12.7307447485678,,,63.653723742839,,,,,13.7100328061499,,,,,12.7307447485678,,,7.8343044606571,,,,29.3786417274641,,,,,,,,,
dha9,Capital Health,2002-2006,Female,35-64,333.806709728648,3.66484951211691,,,,,,,36.6484951211691,,,,,,,,27.7917754668866,,,135.904836074335,24.1269259547697,,,42.4511735153542,,,,,10.689144410341,,,,,14.3539939224579,,,5.49727426817536,,,,32.6782414830424,,,,,,,,,
pro9012,Nova Scotia,2002-2006,Female,35-64,348.673437068286,5.52594160023182,0.4,0.7,2,1.5,0.4,0.5,37.4685796308401,1.1,2.3,0.9,28.7,1.2,3,0.3,30.9991845866663,30.7,0.3,137.070307498433,22.2385454643476,0,0,47.4422303239415,18.5,15.6,10,3.4,11.3214413273042,0,0,1.5,9.8,16.0387085470143,14.3,1.8,8.22152286863759,1.4,4.6,2.3,32.3469752208692,0.1,3.8,0.4,20.1,0.4,2,1.1,4.5,0
cnt1201,Shelburne County,2002-2006,Female,65-74,882.352941176471,42.0168067226891,,,,,,,126.050420168067,,,,,,,,126.050420168067,,,189.075630252101,63.0252100840336,,,168.067226890756,,,,,42.0168067226891,,,,,0,,,42.0168067226891,,,,84.0336134453782,,,,,,,,,
cnt1202,Yarmouth County,2002-2006,Female,65-74,939.759036144578,24.0963855421687,,,,,,,192.771084337349,,,,,,,,144.578313253012,,,325.301204819277,0,,,96.3855421686747,,,,,60.2409638554217,,,,,36.144578313253,,,36.144578313253,,,,24.0963855421687,,,,,,,,,
cnt1203,Digby County,2002-2006,Female,65-74,1002.94985250737,14.7492625368732,,,,,,,176.991150442478,,,,,,,,191.740412979351,,,250.737463126844,14.7492625368732,,,162.241887905605,,,,,44.2477876106195,,,,,44.2477876106195,,,29.4985250737463,,,,73.7463126843658,,,,,,,,,
cnt1204,Queens County,2002-2006,Female,65-74,1044.08352668213,46.4037122969838,,,,,,,278.422273781903,,,,,,,,69.6055684454756,,,371.22969837587,0,,,139.211136890951,,,,,46.4037122969838,,,,,69.6055684454756,,,0,,,,23.2018561484919,,,,,,,,,
cnt1205,Annapolis County,2002-2006,Female,65-74,890.897353131052,0,,,,,,,103.292446739832,,,,,,,,116.204002582311,,,322.788896061975,64.5577792123951,,,90.3808908973531,,,,,12.911555842479,,,,,77.4693350548741,,,12.911555842479,,,,90.3808908973531,,,,,,,,,
cnt1206,Lunenburg County,2002-2006,Female,65-74,851.063829787234,11.9868145040455,,,,,,,119.868145040456,,,,,,,,167.815403056638,,,251.723104584957,41.9538507641594,,,95.8945160323644,,,,,35.9604435121366,,,,,35.9604435121366,,,41.9538507641594,,,,47.9472580161822,,,,,,,,,
cnt1207,Kings County,2002-2006,Female,65-74,875.831485587583,11.0864745011086,,,,,,,133.037694013304,,,,,,,,127.494456762749,,,266.075388026608,38.8026607538803,,,138.580931263858,,,,,27.7161862527716,,,,,33.2594235033259,,,49.8891352549889,,,,49.8891352549889,,,,,,,,,
cnt1208,Hants County,2002-2006,Female,65-74,880.872483221477,25.1677852348993,,,,,,,159.395973154362,,,,,,,,83.8926174496644,,,260.06711409396,33.5570469798658,,,83.8926174496644,,,,,41.9463087248322,,,,,50.3355704697987,,,25.1677852348993,,,,117.44966442953,,,,,,,,,
cnt1209,Halifax County,2002-2006,Female,65-74,912.755686059822,19.9074304484149,,,,,,,161.25018663216,,,,,,,,136.365898571642,,,283.680883889912,45.7870900313542,,,99.5371522420744,,,,,44.7917185089335,,,,,39.8148608968297,,,26.8750311053601,,,,54.7454337331409,,,,,,,,,
cnt1210,Colchester County,2002-2006,Female,65-74,831.202046035806,19.1815856777494,,,,,,,217.391304347826,,,,,,,,102.30179028133,,,236.572890025575,31.9693094629156,,,89.5140664961637,,,,,44.7570332480818,,,,,31.9693094629156,,,6.39386189258312,,,,51.150895140665,,,,,,,,,
cnt1211,Cumberland County,2002-2006,Female,65-74,847.992783040144,36.084799278304,,,,,,,126.296797474064,,,,,,,,153.360396932792,,,252.593594948128,27.063599458728,,,144.339197113216,,,,,18.042399639152,,,,,45.10599909788,,,18.042399639152,,,,27.063599458728,,,,,,,,,
cnt1212,Pictou County,2002-2006,Female,65-74,958.488018899764,6.74991562605467,,,,,,,168.747890651367,,,,,,,,155.248059399258,,,269.996625042187,60.7492406344921,,,128.248396895039,,,,,26.9996625042187,,,,,26.9996625042187,,,33.7495781302734,,,,80.9989875126561,,,,,,,,,
cnt1213,Guysborough County,2002-2006,Female,65-74,1001.43061516452,57.2246065808298,,,,,,,85.8369098712446,,,,,,,,171.673819742489,,,343.347639484979,57.2246065808298,,,200.286123032904,,,,,28.6123032904149,,,,,28.6123032904149,,,28.6123032904149,,,,0,,,,,,,,,
cnt1214,Antigonish County,2002-2006,Female,65-74,600.17652250662,0,,,,,,,88.261253309797,,,,,,,,88.261253309797,,,229.479258605472,35.3045013239188,,,70.6090026478376,,,,,35.3045013239188,,,,,35.3045013239188,,,17.6522506619594,,,,0,,,,,,,,,
